timestamp,temperature,humidity,pressure,wind_speed
2021-01-20 06:00:00,0.2,81.8,1004.7,9.0
2021-01-20 07:00:00,0.4,77.1,1003.8,12.2
2021-01-20 08:00:00,0.7,72.0,1006.3,16.8
2021-01-20 09:00:00,0.1,68.7,1005.3,13.5
2021-01-20 10:00:00,1.0,67.6,1005.1,9.5
2021-01-20 11:00:00,2.3,63.0,1006.7,23.4
2021-01-20 12:00:00,2.8,63.9,1006.6,15.2
2021-01-20 13:00:00,3.8,58.4,1005.7,12.3
2021-01-20 14:00:00,4.1,57.5,1006.6,13.4
2021-01-20 15:00:00,4.3,59.9,1006.9,14.1
2021-01-20 16:00:00,4.8,54.1,1006.1,19.7
2021-01-20 17:00:00,5.7,54.6,1005.4,17.0
2021-01-20 18:00:00,5.3,60.1,1005.8,14.3
2021-01-20 19:00:00,5.1,62.7,1004.6,12.8
2021-01-20 20:00:00,4.3,67.7,1007.2,11.9
2021-01-20 21:00:00,4.5,66.6,1006.2,14.8
2021-01-20 22:00:00,4.5,76.0,1006.2,10.4
2021-01-20 23:00:00,3.9,76.4,1006.6,11.6
2021-01-21 00:00:00,3.5,77.5,1006.1,8.3
2021-01-21 01:00:00,2.7,77.7,1007.5,14.4
2021-01-21 02:00:00,1.1,87.8,1007.4,8.2
2021-01-21 03:00:00,-0.2,84.4,1007.8,33.7
2021-01-21 04:00:00,-0.2,84.0,1008.0,10.6
2021-01-21 05:00:00,-0.5,83.6,1006.7,27.2
2021-01-21 06:00:00,-0.8,78.1,1009.0,18.2
2021-01-21 07:00:00,-0.6,79.9,1008.1,13.7
2021-01-21 08:00:00,-0.6,70.7,1008.3,9.0
2021-01-21 09:00:00,-0.4,66.4,1008.8,14.5
2021-01-21 10:00:00,0.5,66.4,1009.9,13.6
2021-01-21 11:00:00,1.5,58.9,1009.2,16.7
2021-01-21 12:00:00,2.5,62.2,1009.5,15.7
2021-01-21 13:00:00,4.9,61.2,1011.0,13.2
2021-01-21 14:00:00,5.7,49.3,1010.9,12.1
2021-01-21 15:00:00,6.4,59.0,1010.8,18.4
2021-01-21 16:00:00,7.8,57.0,1010.4,14.1
2021-01-21 17:00:00,8.2,57.7,1011.0,16.5
2021-01-21 18:00:00,7.9,64.7,1011.4,17.4
2021-01-21 19:00:00,7.2,61.3,1011.1,14.1
2021-01-21 20:00:00,7.5,69.6,1012.2,11.9
2021-01-21 21:00:00,7.4,75.9,1011.8,22.6
2021-01-21 22:00:00,6.2,71.6,1010.5,23.5
2021-01-21 23:00:00,5.5,75.0,1011.7,9.9
2021-01-22 00:00:00,4.3,81.5,1012.3,11.2
2021-01-22 01:00:00,4.2,84.5,1013.0,14.1
2021-01-22 02:00:00,3.7,78.2,1011.9,12.1
2021-01-22 03:00:00,2.2,86.5,1014.6,9.1
2021-01-22 04:00:00,0.8,79.1,1014.6,14.4
2021-01-22 05:00:00,0.3,83.9,1015.3,13.6
2021-01-22 06:00:00,-0.8,76.9,720.0,14.4
2021-01-22 07:00:00,0.4,74.3,1015.0,18.2
2021-01-22 08:00:00,-0.0,80.4,1017.5,24.4
2021-01-22 09:00:00,0.7,78.7,1018.0,11.3
2021-01-22 10:00:00,1.4,70.2,1016.7,12.0
2021-01-22 11:00:00,3.5,63.0,1015.7,11.8
2021-01-22 12:00:00,3.9,61.2,1015.8,9.8
2021-01-22 13:00:00,4.7,60.4,1016.9,19.7
2021-01-22 14:00:00,5.9,54.0,1016.4,12.8
2021-01-22 15:00:00,6.9,56.4,1018.0,26.0
2021-01-22 16:00:00,6.8,54.0,1018.2,15.2
2021-01-22 17:00:00,7.6,58.8,1017.2,18.3
2021-01-22 18:00:00,7.5,57.3,1019.1,18.0
2021-01-22 19:00:00,6.0,60.7,1018.5,20.3
2021-01-22 20:00:00,6.4,70.3,1016.9,15.4
2021-01-22 21:00:00,6.1,69.3,1018.7,10.7
2021-01-22 22:00:00,6.4,67.9,1018.4,12.0
2021-01-22 23:00:00,4.7,78.7,1018.8,14.1
2021-01-23 00:00:00,4.6,80.8,1018.7,13.5
2021-01-23 01:00:00,4.4,80.4,1019.1,11.3
2021-01-23 02:00:00,4.2,84.6,1020.8,9.6
2021-01-23 03:00:00,3.3,85.6,1020.0,16.4
2021-01-23 04:00:00,2.1,79.7,1020.5,8.5
2021-01-23 05:00:00,1.4,84.2,1020.7,11.7
2021-01-23 06:00:00,1.4,78.4,1019.8,10.6
2021-01-23 07:00:00,1.7,69.1,1019.6,9.3
2021-01-23 08:00:00,1.3,68.6,1019.8,15.1
2021-01-23 09:00:00,0.8,72.4,1021.2,12.0
2021-01-23 10:00:00,1.6,66.3,1021.3,10.8
2021-01-23 11:00:00,3.0,63.3,1020.0,17.8
2021-01-23 12:00:00,4.4,61.5,1021.6,19.4
2021-01-23 13:00:00,5.2,59.6,1020.5,10.7
2021-01-23 14:00:00,7.1,58.6,1022.0,11.7
2021-01-23 15:00:00,7.1,57.4,1020.9,28.6
2021-01-23 16:00:00,6.7,52.9,1021.0,13.2
2021-01-23 17:00:00,6.5,58.2,1021.8,22.0
2021-01-23 18:00:00,5.8,63.5,1020.6,13.6
2021-01-23 19:00:00,6.8,67.3,1021.2,15.8
2021-01-23 20:00:00,6.8,66.0,1019.8,13.6
2021-01-23 21:00:00,6.9,70.9,1019.2,13.0
2021-01-23 22:00:00,6.2,73.2,1020.8,12.7
2021-01-23 23:00:00,7.3,73.1,1022.6,10.8
2021-01-24 00:00:00,5.8,76.6,1022.0,16.0
2021-01-24 01:00:00,5.2,82.7,1020.7,8.8
2021-01-24 02:00:00,4.0,80.4,1020.8,8.6
2021-01-24 03:00:00,2.6,87.6,1020.8,10.2
2021-01-24 04:00:00,1.9,86.1,1021.0,12.0
2021-01-24 05:00:00,2.1,82.4,1020.7,10.2
2021-01-24 06:00:00,2.4,82.8,1020.1,9.7
2021-01-24 07:00:00,2.8,76.5,1020.5,19.6
2021-01-24 08:00:00,4.1,69.2,1019.7,10.4
2021-01-24 09:00:00,4.0,71.6,1020.5,11.4
2021-01-24 10:00:00,4.8,67.4,1019.1,8.4
2021-01-24 11:00:00,5.5,62.5,1020.3,12.9
2021-01-24 12:00:00,5.6,58.3,1020.0,24.2
2021-01-24 13:00:00,6.5,54.9,1020.3,18.7
2021-01-24 14:00:00,6.7,57.9,1019.7,29.8
2021-01-24 15:00:00,6.2,56.7,1019.4,27.0
2021-01-24 16:00:00,6.9,58.0,1020.7,14.6
2021-01-24 17:00:00,6.9,55.8,1017.6,17.3
2021-01-24 18:00:00,7.2,62.3,1018.6,13.4
2021-01-24 19:00:00,6.6,58.8,1017.6,16.3
2021-01-24 20:00:00,6.2,62.7,1018.6,17.7
2021-01-24 21:00:00,5.7,67.7,1017.8,16.4
2021-01-24 22:00:00,5.6,69.0,1016.5,14.3
2021-01-24 23:00:00,5.4,77.7,1018.2,14.3
2021-01-25 00:00:00,4.6,79.5,1017.6,10.6
2021-01-25 01:00:00,3.7,76.2,1016.4,13.9
2021-01-25 02:00:00,1.9,83.1,1015.1,11.8
2021-01-25 03:00:00,2.4,84.2,1015.6,15.3
2021-01-25 04:00:00,1.5,82.1,1015.5,28.6
2021-01-25 05:00:00,1.0,81.7,1014.6,15.0
2021-01-25 06:00:00,1.4,79.9,1015.6,11.6
2021-01-25 07:00:00,1.5,73.6,1014.6,12.3
2021-01-25 08:00:00,1.1,74.9,1014.6,11.5
2021-01-25 09:00:00,0.8,69.6,1014.3,8.6
2021-01-25 10:00:00,0.2,70.0,1015.3,8.8
2021-01-25 11:00:00,2.2,61.2,1014.4,9.2
2021-01-25 12:00:00,2.5,59.8,1012.1,11.2
2021-01-25 13:00:00,3.9,55.3,1014.3,11.1
2021-01-25 14:00:00,5.3,52.0,1012.4,32.2
2021-01-25 15:00:00,5.7,55.1,1012.8,13.2
2021-01-25 16:00:00,5.0,52.7,1012.2,13.8
2021-01-25 17:00:00,6.3,55.0,1011.1,13.1
2021-01-25 18:00:00,6.3,58.1,1010.8,18.9
2021-01-25 19:00:00,6.1,63.9,1012.5,20.6
2021-01-25 20:00:00,6.3,66.7,1011.2,13.5
2021-01-25 21:00:00,5.7,67.7,1010.8,20.4
2021-01-25 22:00:00,4.4,73.1,1009.4,13.7
2021-01-25 23:00:00,3.5,74.2,1011.3,12.8
2021-01-26 00:00:00,3.4,76.3,1009.5,8.4
2021-01-26 01:00:00,3.5,84.0,1009.8,9.8
2021-01-26 02:00:00,3.2,88.7,1008.4,8.7
2021-01-26 03:00:00,2.4,83.6,1009.3,13.0
2021-01-26 04:00:00,1.5,80.4,1009.8,11.4
2021-01-26 05:00:00,1.2,84.6,1009.0,11.0
2021-01-26 06:00:00,1.6,81.5,1008.7,16.4
2021-01-26 07:00:00,1.6,81.0,1007.8,11.4
2021-01-26 08:00:00,1.5,71.0,1008.3,8.4
2021-01-26 09:00:00,1.3,75.0,1007.9,9.7
2021-01-26 10:00:00,1.9,69.8,1007.8,14.8
2021-01-26 11:00:00,3.3,62.9,1006.2,8.6
2021-01-26 12:00:00,4.9,62.8,1007.3,17.9
2021-01-26 13:00:00,5.1,61.6,1007.1,14.5
2021-01-26 14:00:00,6.1,55.4,1007.3,13.3
2021-01-26 15:00:00,5.9,58.3,1006.5,14.5
2021-01-26 16:00:00,6.8,52.6,1007.7,14.2
2021-01-26 17:00:00,7.2,58.5,1005.2,15.2
2021-01-26 18:00:00,7.2,55.3,1006.3,14.0
2021-01-26 19:00:00,7.5,62.8,1006.2,14.5
2021-01-26 20:00:00,7.1,69.8,1005.2,13.2
2021-01-26 21:00:00,7.5,69.4,1007.3,31.7
2021-01-26 22:00:00,6.7,72.7,1007.0,21.8
2021-01-26 23:00:00,5.7,83.5,1005.4,8.7
2021-01-27 00:00:00,5.2,78.9,1005.1,15.2
2021-01-27 01:00:00,3.2,81.4,1004.6,12.3
2021-01-27 02:00:00,2.5,87.6,1004.3,18.6
2021-01-27 03:00:00,2.1,88.0,1005.8,9.6
2021-01-27 04:00:00,2.1,83.4,1006.0,8.0
2021-01-27 05:00:00,1.6,83.7,1004.0,14.6
2021-01-27 06:00:00,0.5,81.8,1005.1,11.8
2021-01-27 07:00:00,0.8,78.1,1006.1,9.2
2021-01-27 08:00:00,1.0,79.5,1004.7,12.2
2021-01-27 09:00:00,2.2,67.3,1005.4,13.7
2021-01-27 10:00:00,3.0,66.5,1005.5,8.7
2021-01-27 11:00:00,3.1,64.5,1004.7,8.0
2021-01-27 12:00:00,4.3,58.9,1005.3,14.5
2021-01-27 13:00:00,4.8,60.8,1007.1,12.1
2021-01-27 14:00:00,5.4,53.6,1004.4,12.4
2021-01-27 15:00:00,7.1,53.0,1006.1,18.3
2021-01-27 16:00:00,7.7,59.9,1005.8,16.1
2021-01-27 17:00:00,7.9,58.5,1006.3,18.7
2021-01-27 18:00:00,9.0,59.7,1007.0,15.6
2021-01-27 19:00:00,7.1,63.3,1006.4,14.7
2021-01-27 20:00:00,6.9,64.7,1005.7,12.3
2021-01-27 21:00:00,7.7,70.7,1005.2,11.2
2021-01-27 22:00:00,7.3,73.8,1006.5,14.5
2021-01-27 23:00:00,6.5,73.0,1007.3,12.9
2021-01-28 00:00:00,5.9,83.1,1006.4,8.5
2021-01-28 01:00:00,3.8,87.0,1008.0,12.5
2021-01-28 02:00:00,1.9,89.6,1007.2,9.6
2021-01-28 03:00:00,1.7,88.3,1008.1,12.6
2021-01-28 04:00:00,0.5,81.2,1007.2,13.4
2021-01-28 05:00:00,-0.7,81.8,1008.9,11.6
2021-01-28 06:00:00,-0.6,78.1,1009.9,23.5
2021-01-28 07:00:00,0.2,76.0,1008.5,11.5
2021-01-28 08:00:00,0.0,71.8,1011.1,21.6
2021-01-28 09:00:00,0.5,74.0,1010.2,12.2
2021-01-28 10:00:00,0.7,69.5,1009.4,15.4
2021-01-28 11:00:00,0.3,63.6,1009.5,9.5
2021-01-28 12:00:00,1.8,59.7,1010.0,14.2
2021-01-28 13:00:00,2.3,53.9,1010.0,16.6
2021-01-28 14:00:00,4.2,57.4,1009.8,13.4
2021-01-28 15:00:00,4.8,53.0,1010.6,20.6
2021-01-28 16:00:00,5.1,54.8,1009.9,18.5
2021-01-28 17:00:00,4.9,61.3,1011.7,19.5
2021-01-28 18:00:00,5.6,58.5,1012.2,15.8
2021-01-28 19:00:00,6.3,60.5,1011.3,19.1
2021-01-28 20:00:00,6.2,64.6,1011.7,12.4
2021-01-28 21:00:00,5.1,73.5,1012.1,18.1
2021-01-28 22:00:00,4.7,72.1,1013.6,10.9
2021-01-28 23:00:00,5.0,81.4,1012.1,8.1
2021-01-29 00:00:00,4.5,78.4,1014.4,12.3
2021-01-29 01:00:00,4.1,85.9,1014.0,10.2
2021-01-29 02:00:00,2.6,84.5,1013.4,8.5
2021-01-29 03:00:00,2.4,80.7,1013.6,9.3
2021-01-29 04:00:00,1.7,84.4,1014.8,11.2
2021-01-29 05:00:00,1.0,81.7,1015.0,21.4
2021-01-29 06:00:00,1.4,77.6,1016.2,10.7
2021-01-29 07:00:00,1.0,76.1,1016.1,14.4
2021-01-29 08:00:00,1.3,75.1,1014.9,19.6
2021-01-29 09:00:00,2.3,72.3,1017.2,27.9
2021-01-29 10:00:00,3.1,65.8,1015.5,17.3
2021-01-29 11:00:00,3.9,60.7,1017.3,8.0
2021-01-29 12:00:00,4.9,63.1,1016.3,12.4
2021-01-29 13:00:00,6.5,54.1,1016.5,17.9
2021-01-29 14:00:00,7.5,61.6,1017.3,11.6
2021-01-29 15:00:00,7.6,53.2,1017.8,14.5
2021-01-29 16:00:00,8.7,50.3,1017.8,18.2
2021-01-29 17:00:00,8.9,59.8,1017.0,13.5
2021-01-29 18:00:00,8.4,59.0,1160.0,41.8
2021-01-29 19:00:00,8.4,62.2,1018.1,25.0
2021-01-29 20:00:00,8.6,63.9,1018.5,29.9
2021-01-29 21:00:00,7.5,71.2,1019.1,11.2
2021-01-29 22:00:00,7.0,72.8,1018.3,25.9
2021-01-29 23:00:00,5.9,77.7,1019.9,9.9
2021-01-30 00:00:00,5.4,76.2,1019.4,9.6
2021-01-30 01:00:00,4.0,84.8,1019.9,15.6
2021-01-30 02:00:00,3.0,83.6,1020.3,10.6
2021-01-30 03:00:00,3.0,77.4,1019.6,9.2
2021-01-30 04:00:00,2.2,86.7,1020.5,13.8
2021-01-30 05:00:00,2.1,85.1,1019.2,8.2
2021-01-30 06:00:00,2.1,78.3,1021.0,10.2
2021-01-30 07:00:00,2.4,73.0,1020.5,9.5
2021-01-30 08:00:00,2.7,73.8,1020.0,14.9
2021-01-30 09:00:00,3.4,70.0,1021.7,16.1
2021-01-30 10:00:00,3.9,66.5,1022.0,8.7
2021-01-30 11:00:00,3.0,63.8,1020.3,13.0
2021-01-30 12:00:00,3.4,56.3,1021.0,9.4
2021-01-30 13:00:00,5.5,63.0,1021.8,13.4
2021-01-30 14:00:00,7.2,60.2,1021.5,11.8
2021-01-30 15:00:00,7.3,53.2,1021.3,16.6
2021-01-30 16:00:00,8.1,52.8,1022.4,13.8
2021-01-30 17:00:00,8.5,57.4,1021.7,14.6
2021-01-30 18:00:00,8.7,58.9,1020.8,14.6
2021-01-30 19:00:00,8.3,59.3,1021.8,12.6
2021-01-30 20:00:00,8.0,67.7,1021.7,15.3
2021-01-30 21:00:00,8.7,66.3,1020.1,18.4
2021-01-30 22:00:00,8.9,73.5,1020.5,12.6
2021-01-30 23:00:00,8.5,80.5,1020.6,10.5
2021-01-31 00:00:00,7.5,83.0,1021.4,15.5
2021-01-31 01:00:00,7.6,91.6,1021.9,11.8
2021-01-31 02:00:00,6.6,72.7,1021.3,13.3
2021-01-31 03:00:00,5.4,84.4,1022.3,20.5
2021-01-31 04:00:00,6.4,88.0,1021.0,16.0
2021-01-31 05:00:00,6.6,79.5,1021.8,17.3
2021-01-31 06:00:00,6.1,84.2,1020.9,20.3
2021-01-31 07:00:00,4.6,82.1,1020.5,22.7
2021-01-31 08:00:00,3.7,72.4,1021.1,18.7
2021-01-31 09:00:00,5.6,67.4,1020.1,11.4
2021-01-31 10:00:00,6.1,67.3,1020.1,8.0
2021-01-31 11:00:00,7.1,64.3,1019.4,8.7
2021-01-31 12:00:00,7.1,52.8,1019.9,9.4
2021-01-31 13:00:00,7.2,51.3,1018.4,17.9
2021-01-31 14:00:00,8.4,50.6,1019.9,25.8
2021-01-31 15:00:00,8.7,53.9,1019.1,14.1
2021-01-31 16:00:00,9.2,56.8,1020.0,29.0
2021-01-31 17:00:00,9.0,55.9,1018.1,30.3
2021-01-31 18:00:00,8.6,52.9,1018.4,17.3
2021-01-31 19:00:00,8.1,63.7,1018.6,18.2
2021-01-31 20:00:00,8.5,69.6,1019.6,14.0
2021-01-31 21:00:00,7.6,77.8,1017.4,10.7
2021-01-31 22:00:00,5.9,69.8,1017.8,13.5
2021-01-31 23:00:00,5.2,79.0,1016.8,14.8
2021-02-01 00:00:00,4.7,89.1,1017.5,8.5
2021-02-01 01:00:00,5.1,81.9,1015.3,18.9
2021-02-01 02:00:00,3.8,85.3,1016.2,9.5
2021-02-01 03:00:00,3.3,85.1,1015.9,10.4
2021-02-01 04:00:00,2.5,76.6,1016.3,10.4
2021-02-01 05:00:00,1.7,81.7,1015.2,11.3
2021-02-01 06:00:00,2.2,77.3,1014.8,8.4
2021-02-01 07:00:00,1.8,78.9,1014.2,9.9
2021-02-01 08:00:00,2.3,73.5,1014.8,14.6
2021-02-01 09:00:00,3.3,63.9,1013.6,8.5
2021-02-01 10:00:00,3.1,63.8,1013.6,22.3
2021-02-01 11:00:00,3.9,65.7,1015.0,8.9
2021-02-01 12:00:00,5.0,60.6,1013.7,15.7
2021-02-01 13:00:00,6.7,56.7,1012.3,12.2
2021-02-01 14:00:00,7.4,56.5,1011.3,12.4
2021-02-01 15:00:00,7.4,53.0,1013.0,14.1
2021-02-01 16:00:00,7.5,52.1,1012.1,13.8
2021-02-01 17:00:00,8.1,56.7,1012.1,22.3
2021-02-01 18:00:00,8.1,62.2,1010.3,13.3
2021-02-01 19:00:00,8.1,60.7,1011.0,23.2
2021-02-01 20:00:00,7.5,68.5,1010.8,12.8
2021-02-01 21:00:00,7.8,69.9,1010.9,17.5
2021-02-01 22:00:00,7.1,72.8,1009.8,26.9
2021-02-01 23:00:00,7.0,74.3,1009.5,17.2
2021-02-02 00:00:00,6.3,77.8,1008.2,11.2
2021-02-02 01:00:00,5.1,85.5,1008.9,8.4
2021-02-02 02:00:00,5.1,81.8,1007.5,16.1
2021-02-02 03:00:00,4.2,83.2,1008.0,8.6
2021-02-02 04:00:00,3.5,82.6,1010.9,16.3
2021-02-02 05:00:00,2.8,85.2,1009.1,30.2
2021-02-02 06:00:00,0.7,84.7,1007.2,9.5
2021-02-02 07:00:00,0.1,83.1,1007.1,8.3
2021-02-02 08:00:00,0.2,75.8,1007.5,11.1
2021-02-02 09:00:00,1.4,73.7,1006.6,12.9
2021-02-02 10:00:00,1.6,65.7,1007.0,12.4
2021-02-02 11:00:00,2.8,62.9,1005.3,20.9
2021-02-02 12:00:00,3.5,58.9,1006.8,11.4
2021-02-02 13:00:00,5.3,54.5,1007.2,13.8
2021-02-02 14:00:00,6.1,55.0,1006.6,16.2
2021-02-02 15:00:00,7.2,54.7,1006.3,23.3
2021-02-02 16:00:00,7.6,57.4,1006.3,24.2
2021-02-02 17:00:00,6.6,62.5,1006.4,14.8
2021-02-02 18:00:00,6.9,62.8,1005.9,23.0
2021-02-02 19:00:00,6.9,67.9,1007.5,15.3
2021-02-02 20:00:00,7.1,64.0,1004.8,12.6
2021-02-02 21:00:00,7.3,71.3,1007.1,17.3
2021-02-02 22:00:00,6.8,67.9,1006.0,10.2
2021-02-02 23:00:00,5.5,76.2,1006.4,8.7
2021-02-03 00:00:00,5.6,75.6,1006.0,16.9
2021-02-03 01:00:00,4.9,84.2,1004.9,11.0
2021-02-03 02:00:00,4.9,82.2,1005.1,11.5
2021-02-03 03:00:00,5.2,84.0,1005.0,8.2
2021-02-03 04:00:00,3.8,87.4,1006.0,12.4
2021-02-03 05:00:00,4.4,81.9,1005.6,19.2
2021-02-03 06:00:00,3.9,76.0,1005.1,8.9
2021-02-03 07:00:00,4.2,70.5,1004.3,17.7
2021-02-03 08:00:00,3.7,70.3,1005.2,8.1
2021-02-03 09:00:00,4.5,71.0,1004.0,8.0
2021-02-03 10:00:00,5.6,63.8,1005.3,9.5
2021-02-03 11:00:00,6.0,63.4,1004.7,25.1
2021-02-03 12:00:00,6.2,56.9,1004.9,10.7
2021-02-03 13:00:00,7.2,52.6,1005.8,19.2
2021-02-03 14:00:00,7.6,56.4,1004.4,20.8
2021-02-03 15:00:00,8.1,52.0,1006.5,17.0
2021-02-03 16:00:00,8.5,56.9,1008.0,17.9
2021-02-03 17:00:00,9.5,58.5,1005.4,19.2
2021-02-03 18:00:00,10.0,57.8,1006.8,24.3
2021-02-03 19:00:00,10.6,64.3,1004.8,16.9
2021-02-03 20:00:00,9.5,62.3,1006.1,41.4
2021-02-03 21:00:00,8.1,69.8,1007.3,13.0
2021-02-03 22:00:00,8.4,74.9,1006.2,15.8
2021-02-03 23:00:00,7.3,78.1,1007.8,15.7
2021-02-04 00:00:00,7.2,78.1,1005.5,17.2
2021-02-04 01:00:00,6.1,84.3,1006.8,8.5
2021-02-04 02:00:00,5.5,86.2,1007.9,9.0
2021-02-04 03:00:00,3.6,83.8,1006.9,8.5
2021-02-04 04:00:00,2.5,88.4,1007.3,10.0
2021-02-04 05:00:00,3.1,82.8,1008.7,17.5
2021-02-04 06:00:00,1.7,81.7,1006.6,8.4
2021-02-04 07:00:00,1.1,80.2,1007.9,18.1
2021-02-04 08:00:00,1.2,75.6,1010.2,8.7
2021-02-04 09:00:00,2.2,70.9,1009.8,12.2
2021-02-04 10:00:00,3.5,64.3,1008.7,15.5
2021-02-04 11:00:00,5.2,58.3,1009.6,9.0
2021-02-04 12:00:00,5.8,59.2,1009.6,10.2
2021-02-04 13:00:00,7.6,57.3,1009.1,17.7
2021-02-04 14:00:00,8.9,57.7,1009.8,28.3
2021-02-04 15:00:00,8.8,54.4,1010.8,13.4
2021-02-04 16:00:00,9.1,55.9,1010.2,13.9
2021-02-04 17:00:00,10.4,55.1,1010.2,14.4
2021-02-04 18:00:00,10.1,56.8,1012.0,17.3
2021-02-04 19:00:00,10.3,65.3,1013.1,14.1
2021-02-04 20:00:00,9.6,70.8,1011.5,22.5
2021-02-04 21:00:00,8.7,72.7,1012.3,22.1
2021-02-04 22:00:00,7.8,75.4,1014.3,11.9
2021-02-04 23:00:00,6.6,78.2,1014.2,8.7
2021-02-05 00:00:00,5.7,76.6,1013.6,13.3
2021-02-05 01:00:00,5.4,89.0,1013.9,9.5
2021-02-05 02:00:00,4.4,84.3,1015.0,13.3
2021-02-05 03:00:00,3.7,89.6,1014.3,10.7
2021-02-05 04:00:00,2.6,87.1,1014.0,13.9
2021-02-05 05:00:00,2.3,81.3,1014.2,13.4
2021-02-05 06:00:00,2.0,78.6,1014.7,16.9
2021-02-05 07:00:00,1.9,81.3,1016.1,8.6
2021-02-05 08:00:00,2.5,74.8,1015.8,9.5
2021-02-05 09:00:00,3.3,68.0,1015.8,14.1
2021-02-05 10:00:00,3.9,66.9,1015.6,145.0
2021-02-05 11:00:00,4.6,62.4,1016.5,13.6
2021-02-05 12:00:00,6.4,56.2,1016.5,9.8
2021-02-05 13:00:00,6.8,52.2,1016.9,11.0
2021-02-05 14:00:00,7.5,57.7,1017.9,14.7
2021-02-05 15:00:00,8.1,56.5,1017.8,12.5
2021-02-05 16:00:00,8.3,60.7,1017.3,13.3
2021-02-05 17:00:00,9.6,57.1,1017.8,22.6
2021-02-05 18:00:00,9.5,57.8,1017.7,17.7
2021-02-05 19:00:00,9.9,63.5,1018.2,20.8
2021-02-05 20:00:00,9.7,68.9,1019.3,14.0
2021-02-05 21:00:00,9.0,73.2,1017.7,15.7
2021-02-05 22:00:00,8.4,72.5,1019.0,23.6
2021-02-05 23:00:00,7.4,79.2,1020.0,12.5
2021-02-06 00:00:00,6.8,76.3,1019.8,10.2
2021-02-06 01:00:00,6.4,87.5,1019.9,17.1
2021-02-06 02:00:00,5.8,84.2,1020.2,10.6
2021-02-06 03:00:00,4.8,87.2,1020.2,9.9
2021-02-06 04:00:00,3.8,80.2,1020.3,12.2
2021-02-06 05:00:00,2.6,87.4,1020.2,10.1
2021-02-06 06:00:00,1.5,79.9,1021.4,9.4
2021-02-06 07:00:00,2.2,74.9,1021.6,10.4
2021-02-06 08:00:00,2.9,70.6,1021.0,13.2
2021-02-06 09:00:00,3.4,73.2,1022.1,17.5
2021-02-06 10:00:00,4.1,65.3,1020.3,25.6
2021-02-06 11:00:00,4.9,64.5,1021.2,13.2
2021-02-06 12:00:00,5.3,60.6,1019.7,12.3
2021-02-06 13:00:00,6.5,59.0,1020.4,11.1
2021-02-06 14:00:00,6.4,55.6,1021.8,15.6
2021-02-06 15:00:00,7.6,56.3,1021.2,17.0
2021-02-06 16:00:00,7.8,53.8,1020.7,18.4
2021-02-06 17:00:00,8.3,59.7,1021.0,13.3
2021-02-06 18:00:00,8.7,62.6,1020.2,16.0
2021-02-06 19:00:00,8.4,59.9,1020.2,12.9
2021-02-06 20:00:00,8.3,64.0,1020.4,28.2
2021-02-06 21:00:00,8.9,69.0,1022.1,16.6
2021-02-06 22:00:00,8.5,74.4,1022.0,15.7
2021-02-06 23:00:00,8.4,80.7,1021.8,9.0
2021-02-07 00:00:00,8.0,79.3,1019.7,14.3
2021-02-07 01:00:00,7.2,85.4,1021.5,21.1
2021-02-07 02:00:00,6.6,81.1,1021.0,13.4
2021-02-07 03:00:00,5.0,86.6,1020.7,11.5
2021-02-07 04:00:00,4.1,84.3,1022.1,11.3
2021-02-07 05:00:00,3.1,76.2,1020.5,9.0
2021-02-07 06:00:00,2.1,78.3,1021.0,12.6
2021-02-07 07:00:00,2.7,80.1,1019.7,10.4
2021-02-07 08:00:00,4.3,73.0,1020.2,24.6
2021-02-07 09:00:00,4.1,73.2,1019.9,8.7
2021-02-07 10:00:00,3.8,68.5,1019.9,14.0
2021-02-07 11:00:00,4.1,65.5,1018.7,21.7
2021-02-07 12:00:00,4.7,57.9,1019.0,11.4
2021-02-07 13:00:00,5.4,53.0,1017.3,15.8
2021-02-07 14:00:00,7.0,54.6,1018.9,12.1
2021-02-07 15:00:00,7.3,52.9,1019.6,16.6
2021-02-07 16:00:00,7.7,52.8,1018.7,14.5
2021-02-07 17:00:00,7.1,60.1,1017.3,16.7
2021-02-07 18:00:00,7.9,59.7,1018.0,19.8
2021-02-07 19:00:00,7.7,63.8,1018.6,13.8
2021-02-07 20:00:00,8.2,62.2,1017.4,11.7
2021-02-07 21:00:00,8.8,70.5,1017.2,20.6
2021-02-07 22:00:00,8.1,67.9,1017.2,10.7
2021-02-07 23:00:00,6.6,78.6,1015.6,9.7
2021-02-08 00:00:00,5.2,74.7,1015.2,26.6
2021-02-08 01:00:00,5.5,81.5,1017.4,8.1
2021-02-08 02:00:00,4.8,88.7,1016.5,16.9
2021-02-08 03:00:00,2.9,89.0,1015.2,13.2
2021-02-08 04:00:00,2.5,80.7,1014.5,24.7
2021-02-08 05:00:00,1.7,82.5,1015.8,13.7
2021-02-08 06:00:00,1.9,82.3,1014.3,10.8
2021-02-08 07:00:00,2.0,76.0,1014.6,12.4
2021-02-08 08:00:00,2.4,76.6,1014.3,8.8
2021-02-08 09:00:00,2.6,69.6,1014.4,21.5
2021-02-08 10:00:00,2.8,63.2,1012.8,10.2
2021-02-08 11:00:00,3.8,63.1,1012.9,9.2
2021-02-08 12:00:00,4.9,60.4,1012.4,13.1
2021-02-08 13:00:00,5.8,58.8,1013.3,11.7
2021-02-08 14:00:00,6.5,58.0,1012.9,15.3
